AGYTYP,AGYTYPT,AGY,AGYT,AGYSUB,AGYSUBT,agy_typ,agy_typ2
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE70,HE70-CENTERS FOR MEDICARE & MEDICAID SERVICES,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUNN,,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV41,NV41-NAVY SYSTEMS MANAGEMENT ACTIVITY,Defense,Defense
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD16,TD16-BUREAU OF TRANSPORTATION STATISTICS,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD17,TD17-FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION,Commerce and Information,Work and Labor
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD18,TD18-TRANSPORTATION ADMINISTRATIVE SERVICE CENTER,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAJB,VAJB-DEPUTY ASSISTANT SECRETARY FOR INTERGOVERNMENTAL AND INTERNATIONAL AFFAIRS,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),EM,EM-FEDERAL EMERGENCY MANAGEMENT AGENCY,EM01,EM01-OFFICE OF THE DIRECTOR,Nature and Resources,Management and Administration
2,Large Independent Agencies (1000 or more employees),EM,EM-FEDERAL EMERGENCY MANAGEMENT AGENCY,EM02,EM02-OFFICE OF INSPECTOR GENERAL,Nature and Resources,Management and Administration
2,Large Independent Agencies (1000 or more employees),NN,NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NN22,NN22-JOHN GLENN RESEARCH CENTER AT LEWIS FIELD,"Research, Arts, and Sciences","Research, Arts, and Sciences"
3,Medium Independent Agencies (100-999 employees),HD,HD-U.S. HOLOCAUST MEMORIAL MUSEUM,HD00,HD00-U.S. HOLOCAUST MEMORIAL MUSEUM,"Research, Arts, and Sciences","Research, Arts, and Sciences"
3,Medium Independent Agencies (100-999 employees),HD,HD-U.S. HOLOCAUST MEMORIAL COUNCIL,HD00,HD00-U.S. HOLOCAUST MEMORIAL MUSEUM,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),ZQ,ZQ-MILLENNIAL HOUSING COMMISSION,ZQ00,ZQ00-MILLENNIAL HOUSING COMMISSION,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),ZS,ZS-UNITED STATES-CHINA SECURITY REVIEW COMMISSION,ZS00,ZS00-UNITED STATES-CHINA SECURITY REVIEW COMMISSION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),ZT,ZT-COMMISSION ON AFFORDABLE HOUSING AND HEALTH FACILITY NEEDS FOR SENIORS IN T,ZT00,ZT00-COMMISSION ON AFFORDABLE HOUSING AND HEALTH FACILITY NEEDS FOR SENIORS IN THE 21ST CENTURY,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF05,AF05-AIR FORCE INTELLIGENCE SERVICE,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0I,AF0I-AIR RESERVE PERSONNEL CENTER,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARBA,ARBA-U.S. ARMY INSTALLATION MANAGEMENT AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARG6,ARG6-U.S. ARMY NETWORK ENTERPRISE TECHNOLOGY COMMAND/9TH ARMY SIGNAL COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARX6,ARX6-U.S. ARMY AVIATION AND MISSILE COMMAND,Defense,Defense
1,Cabinet Level Agencies,CM,CM-DEPARTMENT OF COMMERCE,CM67,CM67-BUREAU OF INDUSTRY AND SECURITY,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD27,DD27-MISSILE DEFENSE AGENCY,Defense,Defense
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEN,EDEN-FEDERAL STUDENT AID,Education,Education
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDET,"EDET-OFC OF ENGLISH LANG ACQUISITN, LANG ENHANCEMNT, & ACADEMIC ACHIEVEMNT FOR LIMITED ENGLISH PROFICIENT STUDENTS",Education,Education
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU01,HU01-OFFICE OF THE SENIOR COORDINATOR FOR NEW ENGLAND,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU02,HU02-OFFICE OF THE SENIOR COORDINATOR FOR NEW YORK/NEW JERSEY,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU03,HU03-OFFICE OF THE SENIOR COORDINATOR FOR MID-ATLANTIC,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU04,HU04-OFFICE OF THE SENIOR COORDINATOR FOR SOUTHEAST/CARIBBEAN,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU05,HU05-OFFICE OF THE SENIOR COORDINATOR FOR MIDWEST,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU06,HU06-OFFICE OF THE SENIOR COORDINATOR FOR SOUTHWEST,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU07,HU07-OFFICE OF THE SENIOR COORDINATOR FOR GREAT PLAINS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU08,HU08-OFFICE OF THE SENIOR COORDINATOR FOR ROCKY MOUNTAINS,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU09,HU09-OFFICE OF THE SENIOR COORDINATOR FOR PACIFIC/HAWAII,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HU10,HU10-OFFICE OF THE SENIOR COORDINATOR FOR NORTHWEST/ALASKA,Health and Social Welfare,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HULL,HULL-OFFICE OF HEALTHY HOMES AND LEAD HAZARD CONTROL,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV63,NV63-NAVAL NETWORK OPERATIONS COMMAND,Defense,Defense
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV65,NV65-NAVAL METEOROLOGY AND OCEANOGRAPHY COMMAND,Defense,Defense
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD19,TD19-TRANSPORTATION SECURITY ADMINISTRATION,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD20,TD20-NATIONAL COMMISSION TO ENSURE CONSUMER INFORMATION AND CHOICE IN THE AIRLINE INDUSTRY,Commerce and Information,Commerce and Information
3,Medium Independent Agencies (100-999 employees),RH,RH-ARMED FORCES RETIREMENT HOME,RH01,RH01-ARMED FORCES RETIREMENT HOME - GULFPORT,Health and Social Welfare,Health and Social Welfare
3,Medium Independent Agencies (100-999 employees),RH,RH-ARMED FORCES RETIREMENT HOME,RH02,RH02-ARMED FORCES RETIREMENT HOME - WASHINGTON,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),DA,DA-DELTA REGIONAL AUTHORITY,DA00,DA00-DELTA REGIONAL AUTHORITY,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),GN,GN-WHITE HOUSE COMMISSION ON THE NATIONAL MOMENT OF REMEMBRANCE,GN00,GN00-WHITE HOUSE COMMISSION ON THE NATIONAL MOMENT OF REMEMBRANCE,Education,Education
4,Small Independent Agencies (less than 100 employees),ZW,ZW-COMMISSION ON OCEAN POLICY,ZW00,ZW00-COMMISSION ON OCEAN POLICY,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1P,AF1P-AIR FORCE REAL PROPERTY AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAE,ARAE-U.S. ARMY ACQUISITION SUPPORT CENTER,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD65,DD65-PENTAGON FORCE PROTECTION AGENCY,Defense,Defense
1,Cabinet Level Agencies,DJ,DJ-DEPARTMENT OF JUSTICE,DJ15,"DJ15-BUREAU OF ALCOHOL, TOBACCO, FIREARMS, AND EXPLOSIVES",Crime and Law,Crime and Law
1,Cabinet Level Agencies,DL,DL-DEPARTMENT OF LABOR,DLPW,DLPW-EMPLOYEE BENEFITS SECURITY ADMINISTRATION,Work and Labor,Work and Labor
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEQ,EDEQ-OFFICE OF SAFE AND DRUG-FREE SCHOOLS,Education,Education
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDER,EDER-INSTITUTE OF EDUCATION SCIENCES,Education,Education
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDET,EDET-OFFICE OF ENGLISH LANGUAGE ACQUISITION,Education,Education
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEU,EDEU-OFFICE OF INNOVATION AND IMPROVEMENT,Education,Education
1,Cabinet Level Agencies,HE,HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,HE12,HE12-ADMINISTRATION ON AGING,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAA,HSAA-IMMEDIATE OFFICE OF THE SECRETARY,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAC,HSAC-U.S. COAST GUARD,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAD,HSAD-U.S. SECRET SERVICE,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAE,HSAE-OFFICE OF THE INSPECTOR GENERAL,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBA,HSBA-OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBB,HSBB-BUREAU OF IMMIGRATION AND CUSTOMS ENFORCEMENT,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBC,HSBC-TRANSPORTATION SECURITY ADMINISTRATION,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBD,HSBD-BUREAU OF CUSTOMS AND BORDER PROTECTION,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSBE,HSBE-FEDERAL LAW ENFORCEMENT TRAINING CENTER,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSCA,HSCA-OFFICE OF THE UNDER SECRETARY FOR EMERGENCY PREPAREDNESS AND RESPONSE,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSCB,HSCB-FEDERAL EMERGENCY MANAGEMENT AGENCY,Crime and Law,Health and Social Welfare
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSDA,HSDA-OFFICE OF THE UNDER SECRETARY FOR INFORMATION ANALYSIS AND INFRASTRUCTURE PROTECTION,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSDB,HSDB-OFFICE FOR INFORMATION ANALYSIS,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSDC,HSDC-OFFICE FOR INFRASTRUCTURE PROTECTION,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSEA,HSEA-OFFICE OF THE UNDER SECRETARY FOR MANAGEMENT,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSFA,HSFA-OFFICE OF THE UNDER SECRETARY FOR SCIENCE AND TECHNOLOGY,Crime and Law,Management and Administration
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUKA,HUKA-CENTER FOR FAITH-BASED AND COMMUNITY INITIATIVES,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUKK,HUKK-OFFICE OF FIELD POLICY AND MANAGEMENT,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,IN,IN-DEPARTMENT OF THE INTERIOR,IN21,IN21-Dept. of Int. OFFICE OF THE SOLICITOR,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV30,NV30-STRATEGIC SYSTEMS PROGRAMS OFFICE,Defense,Defense
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV39,NV39-SPACE AND NAVAL WARFARE SYSTEMS COMMAND,Defense,Defense
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TR40,TR40-ALCOHOL AND TOBACCO TAX AND TRADE BUREAU,"Money, Finance, and Banking","Money, Finance, and Banking"
1,Cabinet Level Agencies,TR,TR-DEPARTMENT OF THE TREASURY,TRAF,TRAF-FINANCIAL CRIMES ENFORCEMENT NETWORK,"Money, Finance, and Banking","Money, Finance, and Banking"
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS10,GS10-OFFICE OF SMALL BUSINESS UTILIZATION,Management and Administration,Management and Administration
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS19,GS19-OFFICE OF CITIZEN SERVICES AND COMMUNICATIONS,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),GO,GO-VIETNAM EDUCATION FOUNDATION,GO00,GO00-VIETNAM EDUCATION FOUNDATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),ZS,ZS-UNITED STATES-CHINA SECURITY REVIEW COMMISSION,ZS00,ZS00-UNITED STATES-CHINA ECONOMIC AND SECURITY REVIEW COMMISSION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),ZS,ZS-UNITED STATES-CHINA ECONOMIC AND SECURITY REVIEW COMMISSION,ZS00,ZS00-UNITED STATES-CHINA ECONOMIC AND SECURITY REVIEW COMMISSION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),ZZ,ZZ-NATIONAL COMMISSION ON TERRORIST ATTACKS UPON THE UNITED STATES,ZZ00,ZZ00-NATIONAL COMMISSION ON TERRORIST ATTACKS UPON THE UNITED STATES,Crime and Law,Crime and Law
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF11,AF11-AIR FORCE MANPOWER AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1A,"AF1A-AIR FORCE C2 & INTELLIGENCE, SURVEILLANCE & RECONNAISSANCE",Defense,Defense
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGCR,AGCR-OFFICE OF CIVIL RIGHTS,Nature and Resources,Crime and Law
1,Cabinet Level Agencies,AG,AG-DEPARTMENT OF AGRICULTURE,AGHS,AGHS-HOMELAND SECURITY STAFF,Nature and Resources,Crime and Law
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARAC,ARAC-U.S. ARMY CONTRACTING AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARFL,ARFL-U.S. ARMY SOUTH COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARMP,ARMP-U.S. ARMY HUMAN RESOURCES COMMAND,Defense,Management and Administration
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARMT,ARMT-MILITARY SURFACE DEPLOYMENT AND DISTRIBUTION COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXB,ARXB-U.S. ARMY CHEMICAL MATERIALS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXQ,ARXQ-U.S. ARMY OPERATIONS SUPPORT COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXR,"ARXR-U.S. ARMY RESEARCH, DEVELOPMENT AND ENGINEERING COMMAND",Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARXT,"ARXT-U.S. ARMY TEST, MEASUREMENT, AND DIAGNOSTIC EQUIPMENT ACTIVITY",Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD68,DD68-DEPARTMENT OF DEFENSE TEST RESOURCE MANAGEMENT CENTER,Defense,Defense
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HSAB,HSAB-BUREAU OF CITIZENSHIP AND IMMIGRATION SERVICES,Crime and Law,Crime and Law
1,Cabinet Level Agencies,HU,HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,HUFH,HUFH-OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT,Health and Social Welfare,Health and Social Welfare
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV12,"NV12-ASSISTANT FOR ADMINISTRATION, UNDER SECRETARY OF THE NAVY",Defense,Management and Administration
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV52,"NV52-COMMANDER, NAVY INSTALLATIONS",Defense,Defense
1,Cabinet Level Agencies,NV,NV-DEPARTMENT OF THE NAVY,NV76,NV76-NAVAL EDUCATION AND TRAINING COMMAND,Defense,Defense
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VABC,VABC-DEPUTY ASSISTANT SECRETARY FOR HUMAN RESOURCES MANAGEMENT AND LABOR RELATIONS,Health and Social Welfare,Work and Labor
1,Cabinet Level Agencies,VA,VA-DEPARTMENT OF VETERANS AFFAIRS,VAKA,VAKA-IMMEDIATE OFFICE OF THE ASSISTANT SECRETARY FOR CONGRESSIONAL AND LEGISLATIVE AFFAIRS,Health and Social Welfare,Management and Administration
2,Large Independent Agencies (1000 or more employees),FQ,FQ-COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,FQ01,FQ01-OFFICE OF THE DIRECTOR,Crime and Law,Management and Administration
2,Large Independent Agencies (1000 or more employees),FQ,FQ-COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,FQ02,FQ02-PRETRIAL SERVICES AGENCY,Crime and Law,Crime and Law
3,Medium Independent Agencies (100-999 employees),AI,AI-U.S. INSTITUTE OF PEACE,AI00,AI00-U.S. INSTITUTE OF PEACE,Foreign Affairs,Foreign Affairs
3,Medium Independent Agencies (100-999 employees),RH,RH-ARMED FORCES RETIREMENT HOME,RH00,RH00-ARMED FORCES RETIREMENT HOME,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),GM,GM-VALLES CALDERA TRUST,GM00,GM00-VALLES CALDERA TRUST,Nature and Resources,Nature and Resources
4,Small Independent Agencies (less than 100 employees),GQ,GQ-ELECTION ASSISTANCE COMMISSION,GQ00,GQ00-ELECTION ASSISTANCE COMMISSION,Management and Administration,Management and Administration
4,Small Independent Agencies (less than 100 employees),HW,HW-INTERAGENCY COUNCIL ON THE HOMELESS,HW00,HW00-INTERAGENCY COUNCIL ON THE HOMELESS,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),IW,IW-COMMISSION ON THE INTELLIGENCE CAPABILITIES OF THE UNITED STATES REGARDING,IW00,IW00-COMMISSION ON THE INTELLIGENCE CAPABILITIES OF THE UNITED STATES REGARDING WEAPONS OF MASS DESTRUCTION,Defense,Defense
4,Small Independent Agencies (less than 100 employees),MI,MI-MILLENNIUM CHALLENGE CORPORATION,MI00,MI00-MILLENNIUM CHALLENGE CORPORATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),RF,RF-FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,RF00,RF00-FEDERAL RETIREMENT THRIFT INVESTMENT BOARD,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),YA,YA-COMMISSION ON THE REVIEW OF THE OVERSEAS MILITARY FACILITY STRUCTURE OF THE,YA00,YA00-COMMISSION ON THE REVIEW OF THE OVERSEAS MILITARY FACILITY STRUCTURE OF THE UNITED STATES,Defense,Defense
4,Small Independent Agencies (less than 100 employees),YB,YB-ANTITRUST MODERNIZATION COMMISSION,YB00,YB00-ANTITRUST MODERNIZATION COMMISSION,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0J,AF0J-AIR EDUCATION AND TRAINING COMMAND,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF0V,AF0V-AIR FORCE SPECIAL OPERATIONS COMMAND,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF1Y,AF1Y-AIR FORCE CIVILIAN CAREER TRAINING,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF21,AF21-AIR FORCE NUCLEAR WEAPONS AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF24,AF24-HQ USAF DIRECT SUPPORT ELEMENT,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF25,AF25-AF-WIDE SUPPORT ELEMENT,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF2W,AF2W-11TH WING,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF3Y,AF3Y-AIR FORCE FREQUENCY MANAGEMENT AGENCY,Defense,Defense
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF4D,"AF4D-AIR FORCE ELEMENTS, U.S. NORTHERN COMMAND",Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARTA,ARTA-U.S. ARMY ACCESSIONS COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARTM,ARTM-U.S. MILITARY ENTRANCE PROCESSING COMMAND,Defense,Defense
1,Cabinet Level Agencies,AR,AR-DEPARTMENT OF THE ARMY,ARTW,ARTW-U.S. ARMY WAR COLLEGE,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD69,DD69-NATIONAL DEFENSE UNIVERSITY,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD74,DD74-DEFENSE TECHNICAL INFORMATION CENTER,Defense,Defense
1,Cabinet Level Agencies,DJ,DJ-DEPARTMENT OF JUSTICE,DJ**,DJ**-UNSPECIFIED,Crime and Law,Crime and Law
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDED,"EDED-OFFICE OF PLANNING, EVALUATION AND POLICY DEVELOPMENT",Education,Education
1,Cabinet Level Agencies,ED,ED-DEPARTMENT OF EDUCATION,EDEO,EDEO-OFFICE OF COMMUNICATIONS AND OUTREACH,Education,Education
1,Cabinet Level Agencies,IN,IN-DEPARTMENT OF THE INTERIOR,IN21,IN21-OFFICE OF THE SOLICITOR,Nature and Resources,Nature and Resources
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD11,TD11-RESEARCH AND INNOVATIVE TECHNONOGY ADMINSTRATION,Commerce and Information,Commerce and Information
1,Cabinet Level Agencies,TD,TD-DEPARTMENT OF TRANSPORTATION,TD16,TD16-PIPELINE AND HAZARDOUS MATERIALS SAFETY ADMINISTRATION,Commerce and Information,Commerce and Information
2,Large Independent Agencies (1000 or more employees),GS,GS-GENERAL SERVICES ADMINISTRATION,GS16,GS16-OFFICE OF THE CHIEF ACQUISITION OFFICER,Management and Administration,Management and Administration
3,Medium Independent Agencies (100-999 employees),MI,MI-MILLENNIUM CHALLENGE CORPORATION,MI00,MI00-MILLENNIUM CHALLENGE CORPORATION,Foreign Affairs,Foreign Affairs
4,Small Independent Agencies (less than 100 employees),BH,BH-COMMISSION FOR THE PRESERVATION OF AMERICA'S HERITAGE ABROAD,BH00,BH00-COMMISSION FOR THE PRESERVATION OF AMERICA'S HERITAGE ABROAD,"Research, Arts, and Sciences","Research, Arts, and Sciences"
4,Small Independent Agencies (less than 100 employees),FY,FY-FEDERAL HOUSING FINANCE BOARD,FY00,FY00-FEDERAL HOUSING FINANCE BOARD,"Money, Finance, and Banking","Money, Finance, and Banking"
4,Small Independent Agencies (less than 100 employees),HW,HW-U.S. INTERAGENCY COUNCIL ON HOMELESSNESS,HW00,HW00-U.S. INTERAGENCY COUNCIL ON HOMELESSNESS,Health and Social Welfare,Health and Social Welfare
4,Small Independent Agencies (less than 100 employees),YD,YD-HELPING TO ENHANCE THE LIVELIHOOD OF PEOPLE (HELP) AROUND THE GLOBE COMMISS,YD00,YD00-HELPING TO ENHANCE THE LIVELIHOOD OF PEOPLE (HELP) AROUND THE GLOBE COMMISSION,Foreign Affairs,Foreign Affairs
1,Cabinet Level Agencies,AF,AF-DEPARTMENT OF THE AIR FORCE,AF4W,AF4W-AIR FORCE DISTRICT OF WASHINGTON,Defense,Defense
1,Cabinet Level Agencies,DD,DD-DEPARTMENT OF DEFENSE,DD77,DD77-BUSINESS TRANSFORMATION AGENCY,Defense,Defense
1,Cabinet Level Agencies,HS,HS-DEPARTMENT OF HOMELAND SECURITY,HS**,HS**-UNSPECIFIED,Crime and Law,Crime and Law
